n1	n2	d1	d2	type	m	sig1	sig2	sigm	sdir	d1.c2	d2.c1	c1.c2	d1.p2	d2.p1	p1.p2	big2
320	160	1	0.8	big2	1000	1000	1000	1000	1000	557	389	919	705	722	993	79
320	160	1	0.8	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	320	1	0.8	raw	1000	876	1000	1000	999	317	899	948	881	910	997	281
20	320	1	0.8	sig1	876	876	876	876	876	294	780	826	762	791	873	158
20	320	1	0.8	bsln	876	876	876	876	876	294	780	826	762	791	873	158
20	320	1	0.8	sig2	876	876	876	876	876	294	780	826	762	791	873	158
20	320	1	0.8	big2	876	876	876	876	876	319	780	826	762	791	873	158
20	320	1	0.8	s2or	876	876	876	876	876	876	876	876	876	876	876	876
40	320	1	0.8	raw	1000	993	1000	1000	1000	349	866	960	867	888	998	214
40	320	1	0.8	sig1	993	993	993	993	993	349	862	953	861	884	991	207
40	320	1	0.8	bsln	993	993	993	993	993	349	862	953	861	884	991	207
40	320	1	0.8	sig2	993	993	993	993	993	349	862	953	861	884	991	207
40	320	1	0.8	big2	993	993	993	993	993	426	862	953	861	884	991	207
40	320	1	0.8	s2or	993	993	993	993	993	993	993	993	993	993	993	993
80	320	1	0.8	raw	1000	1000	1000	1000	1000	375	727	927	771	793	998	122
80	320	1	0.8	sig1	1000	1000	1000	1000	1000	375	727	927	771	793	998	122
80	320	1	0.8	bsln	1000	1000	1000	1000	1000	375	727	927	771	793	998	122
80	320	1	0.8	sig2	1000	1000	1000	1000	1000	375	727	927	771	793	998	122
80	320	1	0.8	big2	1000	1000	1000	1000	1000	401	727	927	771	793	998	122
80	320	1	0.8	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
160	320	1	0.8	raw	1000	1000	1000	1000	1000	369	582	917	691	717	991	78
160	320	1	0.8	sig1	1000	1000	1000	1000	1000	369	582	917	691	717	991	78
160	320	1	0.8	bsln	1000	1000	1000	1000	1000	369	582	917	691	717	991	78
160	320	1	0.8	sig2	1000	1000	1000	1000	1000	369	582	917	691	717	991	78
160	320	1	0.8	big2	1000	1000	1000	1000	1000	370	582	917	691	717	991	78
160	320	1	0.8	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
320	320	1	0.8	raw	1000	1000	1000	1000	1000	354	366	859	582	602	987	39
320	320	1	0.8	sig1	1000	1000	1000	1000	1000	354	366	859	582	602	987	39
320	320	1	0.8	bsln	1000	1000	1000	1000	1000	354	366	859	582	602	987	39
320	320	1	0.8	sig2	1000	1000	1000	1000	1000	354	366	859	582	602	987	39
320	320	1	0.8	big2	1000	1000	1000	1000	1000	356	368	859	582	603	987	39
320	320	1	0.8	s2or	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000
20	20	0	1	raw	1000	42	876	487	508	219	201	719	419	383	954	498
20	20	0	1	sig1	42	42	37	18	19	17	16	19	19	19	30	13
20	20	0	1	bsln	19	19	15	18	19	17	16	19	19	19	19	13
20	20	0	1	sig2	15	15	15	15	15	13	12	15	15	15	15	13
20	20	0	1	big2	19	19	15	18	19	19	19	19	19	19	19	13
20	20	0	1	s2or	19	19	15	18	19	19	19	19	19	19	19	15
40	20	0	1	raw	1000	48	876	348	529	182	76	600	310	278	922	526
40	20	0	1	sig1	48	48	44	23	22	16	9	24	19	17	34	22
40	20	0	1	bsln	22	22	21	22	22	16	9	22	18	16	22	22
40	20	0	1	sig2	21	21	21	21	21	15	8	21	17	15	21	21
40	20	0	1	big2	22	22	22	22	22	22	22	22	22	22	22	22
40	20	0	1	s2or	22	22	21	22	22	22	22	22	22	22	22	22
80	20	0	1	raw	1000	44	876	220	519	139	19	476	200	181	886	516
80	20	0	1	sig1	44	44	40	25	25	11	2	25	14	13	35	24
80	20	0	1	bsln	25	25	23	25	25	11	2	23	14	13	25	24
80	20	0	1	sig2	23	23	23	23	23	9	1	21	12	11	23	23
80	20	0	1	big2	25	25	24	25	25	25	24	25	25	25	25	24
80	20	0	1	s2or	25	25	23	25	25	25	24	25	25	25	25	24
160	20	0	1	raw	1000	49	876	148	482	136	8	354	167	142	843	482
160	20	0	1	sig1	49	49	39	25	23	9	0	21	11	10	35	23
160	20	0	1	bsln	23	23	19	23	23	9	0	15	11	10	22	23
160	20	0	1	sig2	19	19	19	19	19	5	0	11	7	6	18	19
160	20	0	1	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	20	0	1	s2or	23	23	19	23	23	23	19	23	23	23	23	23
320	20	0	1	raw	1000	43	876	88	493	120	4	271	146	120	823	491
320	20	0	1	sig1	43	43	37	23	19	5	1	11	7	4	35	18
320	20	0	1	bsln	19	19	17	19	19	5	1	8	6	4	17	18
320	20	0	1	sig2	17	17	17	17	17	3	0	6	4	2	15	17
320	20	0	1	big2	19	19	18	19	19	19	19	19	19	19	19	18
320	20	0	1	s2or	19	19	17	19	19	19	18	19	19	19	19	18
20	40	0	1	raw	1000	42	993	933	509	77	149	595	289	257	937	503
20	40	0	1	sig1	42	42	42	32	19	18	19	19	19	19	24	14
20	40	0	1	bsln	19	19	19	19	19	18	19	19	19	19	19	14
20	40	0	1	sig2	19	19	19	19	19	18	19	19	19	19	19	14
20	40	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	14
20	40	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	40	0	1	raw	1000	48	993	833	528	48	44	405	126	108	828	528
40	40	0	1	sig1	48	48	48	23	22	12	11	22	19	18	26	22
40	40	0	1	bsln	22	22	22	22	22	12	11	22	19	18	22	22
40	40	0	1	sig2	22	22	22	22	22	12	11	22	19	18	22	22
40	40	0	1	big2	22	22	22	22	22	22	22	22	22	22	22	22
40	40	0	1	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	40	0	1	raw	1000	44	993	645	518	29	10	216	59	56	666	518
80	40	0	1	sig1	44	44	44	25	25	9	4	19	13	12	26	25
80	40	0	1	bsln	25	25	25	25	25	9	4	19	13	12	24	25
80	40	0	1	sig2	25	25	25	25	25	9	4	19	13	12	24	25
80	40	0	1	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	40	0	1	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	40	0	1	raw	1000	49	993	400	483	13	0	104	27	23	540	483
160	40	0	1	sig1	49	49	49	23	23	2	0	8	5	4	25	23
160	40	0	1	bsln	23	23	23	23	23	2	0	8	5	4	23	23
160	40	0	1	sig2	23	23	23	23	23	2	0	8	5	4	23	23
160	40	0	1	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	40	0	1	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	40	0	1	raw	1000	43	993	241	494	12	0	51	16	14	426	494
320	40	0	1	sig1	43	43	43	20	19	0	0	3	0	0	16	19
320	40	0	1	bsln	19	19	19	19	19	0	0	3	0	0	12	19
320	40	0	1	sig2	19	19	19	19	19	0	0	3	0	0	12	19
320	40	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	40	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	80	0	1	raw	1000	42	1000	1000	509	19	127	427	198	179	885	507
20	80	0	1	sig1	42	42	42	42	19	12	19	19	19	19	19	17
20	80	0	1	bsln	19	19	19	19	19	12	19	19	19	19	19	17
20	80	0	1	sig2	19	19	19	19	19	12	19	19	19	19	19	17
20	80	0	1	big2	19	19	19	19	19	18	19	19	19	19	19	17
20	80	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	80	0	1	raw	1000	48	1000	998	528	5	21	188	55	43	646	528
40	80	0	1	sig1	48	48	48	46	22	4	10	22	17	12	22	22
40	80	0	1	bsln	22	22	22	22	22	4	10	22	17	12	22	22
40	80	0	1	sig2	22	22	22	22	22	4	10	22	17	12	22	22
40	80	0	1	big2	22	22	22	22	22	22	22	22	22	22	22	22
40	80	0	1	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	80	0	1	raw	1000	44	1000	996	518	3	3	48	10	10	303	518
80	80	0	1	sig1	44	44	44	42	25	3	3	15	6	6	25	25
80	80	0	1	bsln	25	25	25	25	25	3	3	15	6	6	25	25
80	80	0	1	sig2	25	25	25	25	25	3	3	15	6	6	25	25
80	80	0	1	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	80	0	1	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	80	0	1	raw	1000	49	1000	918	483	0	0	3	0	0	124	483
160	80	0	1	sig1	49	49	49	27	23	0	0	0	0	0	14	23
160	80	0	1	bsln	23	23	23	23	23	0	0	0	0	0	14	23
160	80	0	1	sig2	23	23	23	23	23	0	0	0	0	0	14	23
160	80	0	1	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	80	0	1	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	80	0	1	raw	1000	43	1000	700	494	0	0	2	0	0	46	494
320	80	0	1	sig1	43	43	43	19	19	0	0	1	0	0	6	19
320	80	0	1	bsln	19	19	19	19	19	0	0	1	0	0	6	19
320	80	0	1	sig2	19	19	19	19	19	0	0	1	0	0	6	19
320	80	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	80	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	160	0	1	raw	1000	42	1000	1000	509	12	120	329	157	138	840	505
20	160	0	1	sig1	42	42	42	42	19	11	19	19	19	19	19	15
20	160	0	1	bsln	19	19	19	19	19	11	19	19	19	19	19	15
20	160	0	1	sig2	19	19	19	19	19	11	19	19	19	19	19	15
20	160	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	15
20	160	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	160	0	1	raw	1000	48	1000	1000	528	2	13	103	27	22	528	528
40	160	0	1	sig1	48	48	48	48	22	2	8	21	14	12	22	22
40	160	0	1	bsln	22	22	22	22	22	2	8	21	14	12	22	22
40	160	0	1	sig2	22	22	22	22	22	2	8	21	14	12	22	22
40	160	0	1	big2	22	22	22	22	22	22	22	22	22	22	22	22
40	160	0	1	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	160	0	1	raw	1000	44	1000	1000	518	0	0	6	1	1	135	518
80	160	0	1	sig1	44	44	44	44	25	0	0	4	1	1	24	25
80	160	0	1	bsln	25	25	25	25	25	0	0	4	1	1	24	25
80	160	0	1	sig2	25	25	25	25	25	0	0	4	1	1	24	25
80	160	0	1	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	160	0	1	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	160	0	1	raw	1000	49	1000	1000	483	0	0	0	0	0	15	483
160	160	0	1	sig1	49	49	49	49	23	0	0	0	0	0	5	23
160	160	0	1	bsln	23	23	23	23	23	0	0	0	0	0	5	23
160	160	0	1	sig2	23	23	23	23	23	0	0	0	0	0	5	23
160	160	0	1	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	160	0	1	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	160	0	1	raw	1000	43	1000	1000	494	0	0	0	0	0	1	494
320	160	0	1	sig1	43	43	43	43	19	0	0	0	0	0	0	19
320	160	0	1	bsln	19	19	19	19	19	0	0	0	0	0	0	19
320	160	0	1	sig2	19	19	19	19	19	0	0	0	0	0	0	19
320	160	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	160	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	320	0	1	raw	1000	42	1000	1000	509	5	115	246	145	126	822	507
20	320	0	1	sig1	42	42	42	42	19	5	19	19	19	19	19	17
20	320	0	1	bsln	19	19	19	19	19	5	19	19	19	19	19	17
20	320	0	1	sig2	19	19	19	19	19	5	19	19	19	19	19	17
20	320	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	17
20	320	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
40	320	0	1	raw	1000	48	1000	1000	528	1	14	53	19	17	459	528
40	320	0	1	sig1	48	48	48	48	22	1	13	22	16	14	22	22
40	320	0	1	bsln	22	22	22	22	22	1	13	22	16	14	22	22
40	320	0	1	sig2	22	22	22	22	22	1	13	22	16	14	22	22
40	320	0	1	big2	22	22	22	22	22	22	22	22	22	22	22	22
40	320	0	1	s2or	22	22	22	22	22	22	22	22	22	22	22	22
80	320	0	1	raw	1000	44	1000	1000	518	0	0	1	0	0	58	518
80	320	0	1	sig1	44	44	44	44	25	0	0	1	0	0	22	25
80	320	0	1	bsln	25	25	25	25	25	0	0	1	0	0	22	25
80	320	0	1	sig2	25	25	25	25	25	0	0	1	0	0	22	25
80	320	0	1	big2	25	25	25	25	25	25	25	25	25	25	25	25
80	320	0	1	s2or	25	25	25	25	25	25	25	25	25	25	25	25
160	320	0	1	raw	1000	49	1000	1000	483	0	0	0	0	0	0	483
160	320	0	1	sig1	49	49	49	49	23	0	0	0	0	0	0	23
160	320	0	1	bsln	23	23	23	23	23	0	0	0	0	0	0	23
160	320	0	1	sig2	23	23	23	23	23	0	0	0	0	0	0	23
160	320	0	1	big2	23	23	23	23	23	23	23	23	23	23	23	23
160	320	0	1	s2or	23	23	23	23	23	23	23	23	23	23	23	23
320	320	0	1	raw	1000	43	1000	1000	494	0	0	0	0	0	0	494
320	320	0	1	sig1	43	43	43	43	19	0	0	0	0	0	0	19
320	320	0	1	bsln	19	19	19	19	19	0	0	0	0	0	0	19
320	320	0	1	sig2	19	19	19	19	19	0	0	0	0	0	0	19
320	320	0	1	big2	19	19	19	19	19	19	19	19	19	19	19	19
320	320	0	1	s2or	19	19	19	19	19	19	19	19	19	19	19	19
20	20	0.2	1	raw	1000	99	876	707	744	375	343	870	623	565	984	717
20	20	0.2	1	sig1	99	99	92	93	93	82	77	94	90	87	97	74
20	20	0.2	1	bsln	93	93	89	93	93	82	77	93	90	87	93	74
20	20	0.2	1	sig2	89	89	89	89	89	78	73	89	86	83	89	74
20	20	0.2	1	big2	93	93	89	93	93	93	93	93	93	93	93	74
20	20	0.2	1	s2or	93	93	89	93	93	93	93	93	93	93	93	89
40	20	0.2	1	raw	1000	150	876	658	817	353	176	790	505	457	968	808
40	20	0.2	1	sig1	150	150	137	145	145	99	65	142	120	111	147	139
40	20	0.2	1	bsln	145	145	132	145	145	99	65	142	120	111	145	139
40	20	0.2	1	sig2	132	132	132	132	132	86	53	129	107	98	132	132
40	20	0.2	1	big2	145	145	139	145	145	145	144	145	145	145	145	139
40	20	0.2	1	s2or	145	145	132	145	145	145	144	145	145	145	145	139
80	20	0.2	1	raw	1000	218	876	657	899	320	74	668	397	358	961	888
80	20	0.2	1	sig1	218	218	189	217	217	118	44	178	138	124	217	212
80	20	0.2	1	bsln	217	217	189	217	217	117	44	177	137	123	216	212
80	20	0.2	1	sig2	189	189	189	189	189	89	17	149	109	95	188	189
80	20	0.2	1	big2	217	217	212	217	217	217	216	217	217	217	217	212
80	20	0.2	1	s2or	217	217	189	217	217	217	216	217	217	217	217	212
160	20	0.2	1	raw	1000	442	876	733	963	319	37	585	374	328	950	954
160	20	0.2	1	sig1	442	442	373	442	441	194	33	311	219	195	430	433
160	20	0.2	1	bsln	441	441	373	441	441	193	33	310	218	194	429	433
160	20	0.2	1	sig2	373	373	373	373	373	125	2	242	150	126	361	373
160	20	0.2	1	big2	441	441	433	441	441	441	440	441	441	441	441	433
160	20	0.2	1	s2or	441	441	373	441	441	441	404	441	441	441	441	433
320	20	0.2	1	raw	1000	703	876	876	991	333	17	516	357	318	932	985
320	20	0.2	1	sig1	703	703	618	703	703	269	12	404	286	254	668	698
320	20	0.2	1	bsln	703	703	618	703	703	269	12	404	286	254	668	698
320	20	0.2	1	sig2	618	618	618	618	618	184	0	319	201	169	583	618
320	20	0.2	1	big2	703	703	698	703	703	703	702	703	703	703	703	698
320	20	0.2	1	s2or	703	703	618	703	703	703	630	703	703	703	703	698
20	40	0.2	1	raw	1000	99	993	969	743	207	336	772	509	468	979	712
20	40	0.2	1	sig1	99	99	97	97	93	79	91	93	93	92	93	66
20	40	0.2	1	bsln	93	93	91	93	93	79	91	93	93	92	93	66
20	40	0.2	1	sig2	91	91	91	91	91	77	89	91	91	90	91	66
20	40	0.2	1	big2	93	93	91	93	93	93	93	93	93	93	93	66
20	40	0.2	1	s2or	93	93	91	93	93	93	93	93	93	93	93	91
40	40	0.2	1	raw	1000	150	993	951	818	155	140	640	330	304	926	814
40	40	0.2	1	sig1	150	150	148	145	145	83	77	142	124	120	145	141
40	40	0.2	1	bsln	145	145	143	145	145	83	77	142	124	120	145	141
40	40	0.2	1	sig2	143	143	143	143	143	81	75	140	122	118	143	141
40	40	0.2	1	big2	145	145	143	145	145	145	145	145	145	145	145	141
40	40	0.2	1	s2or	145	145	143	145	145	145	145	145	145	145	145	143
80	40	0.2	1	raw	1000	218	993	923	900	120	43	467	209	185	873	898
80	40	0.2	1	sig1	218	218	217	218	218	75	33	168	109	100	215	216
80	40	0.2	1	bsln	218	218	217	218	218	75	33	168	109	100	215	216
80	40	0.2	1	sig2	217	217	217	217	217	74	32	167	108	99	214	216
80	40	0.2	1	big2	218	218	217	218	218	218	218	218	218	218	218	216
80	40	0.2	1	s2or	218	218	217	218	218	218	218	218	218	218	218	217
160	40	0.2	1	raw	1000	442	993	933	964	112	10	328	143	130	798	963
160	40	0.2	1	sig1	442	442	440	442	442	82	8	221	104	95	408	441
160	40	0.2	1	bsln	442	442	440	442	442	82	8	221	104	95	408	441
160	40	0.2	1	sig2	440	440	440	440	440	80	6	219	102	93	406	440
160	40	0.2	1	big2	442	442	441	442	442	442	442	442	442	442	442	441
160	40	0.2	1	s2or	442	442	440	442	442	442	442	442	442	442	442	441
320	40	0.2	1	raw	1000	703	993	952	992	86	6	235	98	93	751	992
320	40	0.2	1	sig1	703	703	696	703	703	80	6	203	90	85	570	703
320	40	0.2	1	bsln	703	703	696	703	703	80	6	203	90	85	570	703
320	40	0.2	1	sig2	696	696	696	696	696	73	0	196	83	78	563	696
320	40	0.2	1	big2	703	703	703	703	703	703	703	703	703	703	703	703
320	40	0.2	1	s2or	703	703	696	703	703	703	702	703	703	703	703	703
20	80	0.2	1	raw	1000	99	1000	1000	743	92	305	651	417	373	964	721
20	80	0.2	1	sig1	99	99	99	99	93	68	91	93	93	93	93	71
20	80	0.2	1	bsln	93	93	93	93	93	68	91	93	93	93	93	71
20	80	0.2	1	sig2	93	93	93	93	93	68	91	93	93	93	93	71
20	80	0.2	1	big2	93	93	93	93	93	91	93	93	93	93	93	71
20	80	0.2	1	s2or	93	93	93	93	93	93	93	93	93	93	93	93
40	80	0.2	1	raw	1000	150	1000	1000	818	28	78	468	200	172	848	818
40	80	0.2	1	sig1	150	150	150	150	145	26	54	141	101	89	145	145
40	80	0.2	1	bsln	145	145	145	145	145	26	54	141	101	89	145	145
40	80	0.2	1	sig2	145	145	145	145	145	26	54	141	101	89	145	145
40	80	0.2	1	big2	145	145	145	145	145	145	145	145	145	145	145	145
40	80	0.2	1	s2or	145	145	145	145	145	145	145	145	145	145	145	145
80	80	0.2	1	raw	1000	218	1000	1000	900	15	15	220	54	47	646	900
80	80	0.2	1	sig1	218	218	218	218	218	14	14	120	47	42	205	218
80	80	0.2	1	bsln	218	218	218	218	218	14	14	120	47	42	205	218
80	80	0.2	1	sig2	218	218	218	218	218	14	14	120	47	42	205	218
80	80	0.2	1	big2	218	218	218	218	218	218	218	218	218	218	218	218
80	80	0.2	1	s2or	218	218	218	218	218	218	218	218	218	218	218	218
160	80	0.2	1	raw	1000	442	1000	998	964	8	1	82	19	19	460	964
160	80	0.2	1	sig1	442	442	442	442	442	8	1	72	17	17	304	442
160	80	0.2	1	bsln	442	442	442	442	442	8	1	72	17	17	304	442
160	80	0.2	1	sig2	442	442	442	442	442	8	1	72	17	17	304	442
160	80	0.2	1	big2	442	442	442	442	442	442	442	442	442	442	442	442
160	80	0.2	1	s2or	442	442	442	442	442	442	442	442	442	442	442	442
320	80	0.2	1	raw	1000	703	1000	995	992	2	0	33	6	6	296	992
320	80	0.2	1	sig1	703	703	703	703	703	2	0	32	6	6	263	703
320	80	0.2	1	bsln	703	703	703	703	703	2	0	32	6	6	263	703
320	80	0.2	1	sig2	703	703	703	703	703	2	0	32	6	6	263	703
320	80	0.2	1	big2	703	703	703	703	703	703	703	703	703	703	703	703
320	80	0.2	1	s2or	703	703	703	703	703	703	703	703	703	703	703	703
20	160	0.2	1	raw	1000	99	1000	1000	743	56	305	573	389	348	946	730
20	160	0.2	1	sig1	99	99	99	99	93	50	93	93	93	93	93	80
20	160	0.2	1	bsln	93	93	93	93	93	50	93	93	93	93	93	80
20	160	0.2	1	sig2	93	93	93	93	93	50	93	93	93	93	93	80
20	160	0.2	1	big2	93	93	93	93	93	91	93	93	93	93	93	80
20	160	0.2	1	s2or	93	93	93	93	93	93	93	93	93	93	93	93
40	160	0.2	1	raw	1000	150	1000	1000	818	8	72	311	142	117	792	818
40	160	0.2	1	sig1	150	150	150	150	145	8	64	144	103	91	145	145
40	160	0.2	1	bsln	145	145	145	145	145	8	64	144	103	91	145	145
40	160	0.2	1	sig2	145	145	145	145	145	8	64	144	103	91	145	145
40	160	0.2	1	big2	145	145	145	145	145	145	145	145	145	145	145	145
40	160	0.2	1	s2or	145	145	145	145	145	145	145	145	145	145	145	145
80	160	0.2	1	raw	1000	218	1000	1000	900	1	5	88	19	17	462	900
80	160	0.2	1	sig1	218	218	218	218	218	1	5	76	18	16	196	218
80	160	0.2	1	bsln	218	218	218	218	218	1	5	76	18	16	196	218
80	160	0.2	1	sig2	218	218	218	218	218	1	5	76	18	16	196	218
80	160	0.2	1	big2	218	218	218	218	218	218	218	218	218	218	218	218
80	160	0.2	1	s2or	218	218	218	218	218	218	218	218	218	218	218	218
160	160	0.2	1	raw	1000	442	1000	1000	964	0	0	20	1	1	158	964
160	160	0.2	1	sig1	442	442	442	442	442	0	0	19	1	1	142	442
160	160	0.2	1	bsln	442	442	442	442	442	0	0	19	1	1	142	442
160	160	0.2	1	sig2	442	442	442	442	442	0	0	19	1	1	142	442
160	160	0.2	1	big2	442	442	442	442	442	442	442	442	442	442	442	442
160	160	0.2	1	s2or	442	442	442	442	442	442	442	442	442	442	442	442
320	160	0.2	1	raw	1000	703	1000	1000	992	0	0	1	0	0	44	992
320	160	0.2	1	sig1	703	703	703	703	703	0	0	1	0	0	43	703
320	160	0.2	1	bsln	703	703	703	703	703	0	0	1	0	0	43	703
320	160	0.2	1	sig2	703	703	703	703	703	0	0	1	0	0	43	703
320	160	0.2	1	big2	703	703	703	703	703	703	703	703	703	703	703	703
320	160	0.2	1	s2or	703	703	703	703	703	703	703	703	703	703	703	703
20	320	0.2	1	raw	1000	99	1000	1000	743	33	307	483	365	328	955	734
20	320	0.2	1	sig1	99	99	99	99	93	33	93	93	93	93	93	84
20	320	0.2	1	bsln	93	93	93	93	93	33	93	93	93	93	93	84
20	320	0.2	1	sig2	93	93	93	93	93	33	93	93	93	93	93	84
20	320	0.2	1	big2	93	93	93	93	93	92	93	93	93	93	93	84
20	320	0.2	1	s2or	93	93	93	93	93	93	93	93	93	93	93	93
40	320	0.2	1	raw	1000	150	1000	1000	818	0	68	213	94	81	749	818
40	320	0.2	1	sig1	150	150	150	150	145	0	64	126	84	74	145	145
40	320	0.2	1	bsln	145	145	145	145	145	0	64	126	84	74	145	145
40	320	0.2	1	sig2	145	145	145	145	145	0	64	126	84	74	145	145
40	320	0.2	1	big2	145	145	145	145	145	145	145	145	145	145	145	145
40	320	0.2	1	s2or	145	145	145	145	145	145	145	145	145	145	145	145
80	320	0.2	1	raw	1000	218	1000	1000	900	1	3	33	7	5	308	900
80	320	0.2	1	sig1	218	218	218	218	218	1	3	33	7	5	196	218
80	320	0.2	1	bsln	218	218	218	218	218	1	3	33	7	5	196	218
80	320	0.2	1	sig2	218	218	218	218	218	1	3	33	7	5	196	218
80	320	0.2	1	big2	218	218	218	218	218	218	218	218	218	218	218	218
80	320	0.2	1	s2or	218	218	218	218	218	218	218	218	218	218	218	218
160	320	0.2	1	raw	1000	442	1000	1000	964	0	0	0	0	0	41	964
160	320	0.2	1	sig1	442	442	442	442	442	0	0	0	0	0	41	442
160	320	0.2	1	bsln	442	442	442	442	442	0	0	0	0	0	41	442
160	320	0.2	1	sig2	442	442	442	442	442	0	0	0	0	0	41	442
160	320	0.2	1	big2	442	442	442	442	442	442	442	442	442	442	442	442
160	320	0.2	1	s2or	442	442	442	442	442	442	442	442	442	442	442	442
320	320	0.2	1	raw	1000	703	1000	1000	992	0	0	0	0	0	0	992
320	320	0.2	1	sig1	703	703	703	703	703	0	0	0	0	0	0	703
320	320	0.2	1	bsln	703	703	703	703	703	0	0	0	0	0	0	703
320	320	0.2	1	sig2	703	703	703	703	703	0	0	0	0	0	0	703
320	320	0.2	1	big2	703	703	703	703	703	703	703	703	703	703	703	703
320	320	0.2	1	s2or	703	703	703	703	703	703	703	703	703	703	703	703
20	20	0.5	1	raw	1000	352	876	895	941	602	583	947	816	777	997	801
20	20	0.5	1	sig1	352	352	299	351	352	308	307	350	342	340	352	225
20	20	0.5	1	bsln	352	352	299	351	352	308	307	350	342	340	352	225
20	20	0.5	1	sig2	299	299	299	299	299	266	262	298	293	290	299	225
20	20	0.5	1	big2	352	352	299	351	352	339	343	351	348	349	352	225
20	20	0.5	1	s2or	352	352	299	351	352	341	344	351	348	349	352	299
40	20	0.5	1	raw	1000	629	876	937	989	664	450	930	789	746	997	898
40	20	0.5	1	sig1	629	629	557	628	628	506	360	611	561	542	628	540
40	20	0.5	1	bsln	628	628	557	628	628	506	360	610	561	542	627	540
40	20	0.5	1	sig2	557	557	557	557	557	439	295	539	491	471	556	522
40	20	0.5	1	big2	628	628	575	628	628	624	622	628	627	628	628	540
40	20	0.5	1	s2or	628	628	557	628	628	624	622	628	627	628	628	575
80	20	0.5	1	raw	1000	884	876	986	998	663	289	903	727	686	994	920
80	20	0.5	1	sig1	884	884	774	884	884	620	280	819	677	640	879	808
80	20	0.5	1	bsln	884	884	774	884	884	620	280	819	677	640	879	808
80	20	0.5	1	sig2	774	774	774	774	774	512	178	709	568	531	769	756
80	20	0.5	1	big2	884	884	826	884	884	882	876	884	883	883	884	808
80	20	0.5	1	s2or	884	884	774	884	884	882	876	884	883	883	884	826
160	20	0.5	1	raw	1000	995	876	1000	999	665	186	858	711	657	995	948
160	20	0.5	1	sig1	995	995	872	995	994	664	185	853	707	655	990	943
160	20	0.5	1	bsln	994	994	872	994	994	664	185	852	707	655	989	943
160	20	0.5	1	sig2	872	872	872	872	872	542	80	730	585	533	867	869
160	20	0.5	1	big2	994	994	946	994	994	994	985	994	994	994	994	943
160	20	0.5	1	s2or	994	994	872	994	994	994	977	994	994	994	994	946
320	20	0.5	1	raw	1000	1000	876	1000	999	681	133	822	699	644	988	949
320	20	0.5	1	sig1	1000	1000	876	1000	999	681	133	822	699	644	988	949
320	20	0.5	1	bsln	999	999	876	999	999	681	133	822	699	644	987	949
320	20	0.5	1	sig2	876	876	876	876	876	558	41	699	576	521	864	873
320	20	0.5	1	big2	999	999	952	999	999	999	985	999	999	999	999	949
320	20	0.5	1	s2or	999	999	876	999	999	999	968	999	999	999	999	952
20	40	0.5	1	raw	1000	352	993	988	942	460	629	932	779	734	996	817
20	40	0.5	1	sig1	352	352	351	352	352	291	332	351	345	344	352	232
20	40	0.5	1	bsln	352	352	351	352	352	291	332	351	345	344	352	232
20	40	0.5	1	sig2	351	351	351	351	351	291	331	350	344	343	351	232
20	40	0.5	1	big2	352	352	351	352	352	340	349	351	350	350	352	232
20	40	0.5	1	s2or	352	352	351	352	352	351	352	352	352	352	352	351
40	40	0.5	1	raw	1000	629	993	998	990	476	451	914	711	671	995	927
40	40	0.5	1	sig1	629	629	625	629	629	414	393	619	550	527	629	568
40	40	0.5	1	bsln	629	629	625	629	629	414	393	619	550	527	629	568
